YEAR,MO,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,unqid
2000,2,0.517068966,4.264137931,3.281724138,New Jersey,0.8,11.78,6.41,0.04,0.11,1.16,2000_2_New Jersey
2000,2,0.640218391,5.554551724,3.862931034,New Mexico,0.82,15.87,8.77,0.19,0.02,0.89,2000_2_New Mexico
2000,2,0.476823956,6.552940109,3.112232305,New York,0.79,19.48,5.81,0.08,0.01,1.17,2000_2_New York
2000,2,0.554679803,7.1808867,3.132980296,North Carolina,0.78,19.97,8.09,0.05,0.01,0.79,2000_2_North Carolina
2000,2,0.500868014,8.853483948,4.270891795,North Dakota,0.77,28.56,10.36,0.12,0,1.27,2000_2_North Dakota
2000,2,0.455574713,4.169109195,3.560344828,Ohio,0.78,14.57,6.29,0.09,0,1.56,2000_2_Ohio
2000,2,0.563599138,8.146056034,3.592931034,Oklahoma,0.78,17.52,8.02,0.08,0.05,1.23,2000_2_Oklahoma
2000,2,0.433834901,3.835412748,3.413260188,Oregon,0.8,12.43,9.9,0.08,0,0.88,2000_2_Oregon
2000,2,0.473824451,4.510125392,3.126583072,Pennsylvania,0.79,12.28,5.13,0.05,0,0.94,2000_2_Pennsylvania
2000,2,0.574980843,8.133256705,2.84743295,South Carolina,0.79,19.44,7.2,0.07,0.14,0.9,2000_2_South Carolina
2000,2,0.507801724,5.328333333,3.962097701,South Dakota,0.78,17.64,10.25,0.13,0.01,1.15,2000_2_South Dakota
2000,2,0.490566502,6.896995074,3.023423645,Tennessee,0.78,17,6.09,0.04,0,1.04,2000_2_Tennessee
2000,2,0.587852217,12.86667488,3.779866995,Texas,0.8,25.02,9.83,0.03,0,1,2000_2_Texas
2000,2,0.511304348,1.977016492,3.354017991,Utah,0.82,12.81,7.76,0.18,0,0.73,2000_2_Utah
2000,2,0.508189655,8.780862069,3.148103448,Vermont,0.77,18.99,4.86,0.11,0.01,1.48,2000_2_Vermont
2000,2,0.504137931,4.864971264,3.02,Virginia,0.78,15.49,6.02,0.06,0.01,1.17,2000_2_Virginia
2000,2,0.464404894,3.753248053,2.91349277,Washington,0.77,19.98,9.55,0.09,0,0.94,2000_2_Washington
2000,2,0.437832512,4.06679803,3.075566502,West Virginia,0.77,13.68,5.13,0.1,0,1.41,2000_2_West Virginia
2000,2,0.477658802,7.939945554,3.069165154,Wisconsin,0.79,20.25,7.04,0.1,0.01,1.09,2000_2_Wisconsin
2000,2,0.518805419,3.331748768,3.93908867,Wyoming,0.81,16.93,8.23,0.17,0.03,1.25,2000_2_Wyoming
2000,3,0.527715054,14.06053763,2.731666667,Alabama,0.78,21.4,5.8,0.02,3.86,0.59,2000_3_Alabama
2000,3,0.473423917,13.96758662,4.365252525,Alaska,0.77,32.87,14.15,0.01,0,0.52,2000_3_Alaska
2000,3,0.614050179,8.684062127,3.157586619,Arizona,0.83,20.08,8.97,0.11,0.01,0.89,2000_3_Arizona
2000,3,0.486129032,11.45569124,2.86062212,Arkansas,0.78,20.26,5.92,0.04,2.37,0.7,2000_3_Arkansas
2000,3,0.605131965,9.021217009,3.12808651,California,0.83,22.94,9.31,0.1,0.01,0.94,2000_3_California
2000,3,0.545357143,3.475645161,3.708928571,Colorado,0.83,11.22,9.09,0.09,0,0.8,2000_3_Colorado
2000,3,0.502580645,5.680322581,3.302258065,Connecticut,0.78,13.75,4.91,0.06,0.16,1.56,2000_3_Connecticut
2000,3,0.521935484,8.707741935,3.847096774,Delaware,0.76,18.78,5.69,0.02,0.85,2.08,2000_3_Delaware
2000,3,0.6,19.88240695,3.946104218,Florida,0.79,24.09,9.15,0.09,9.98,0.83,2000_3_Florida
2000,3,0.554243176,14.59796526,2.982977667,Georgia,0.78,21.1,6.79,0.06,3.34,0.92,2000_3_Georgia
2000,3,0.576601382,2.753398618,3.141578341,Idaho,0.83,10.66,6.38,0.17,0.01,0.93,2000_3_Idaho
2000,3,0.506108871,7.490302419,3.241592742,Illinois,0.79,18.24,7.04,0.05,0,0.44,2000_3_Illinois
2000,3,0.51125448,7.33046595,3.083476703,Indiana,0.78,17.22,6.62,0.02,0.02,0.43,2000_3_Indiana
2000,3,0.504354839,5.529616935,3.315,Iowa,0.79,17.12,7.92,0.05,0.02,0.7,2000_3_Iowa
2000,3,0.477250384,7.148095238,3.893993856,Kansas,0.8,16.61,10,0.03,0.02,0.93,2000_3_Kansas
2000,3,0.550129032,8.614354839,2.931612903,Kentucky,0.78,17.98,5.59,0.05,0.01,0.55,2000_3_Kentucky
2000,3,0.514072581,16.25370968,2.620887097,Louisiana,0.77,21.95,5.06,0.07,6.63,0.84,2000_3_Louisiana
2000,3,0.5075,4.583763441,3.365295699,Maine,0.79,15.37,8.65,0.08,0.02,1.4,2000_3_Maine
2000,3,0.517741935,9.12483871,3.992096774,Maryland,0.78,18.57,7.64,0.04,0.97,1.79,2000_3_Maryland
2000,3,0.509354839,4.901935484,4.422258065,Massachusetts,0.79,12.35,11.02,0.08,0.11,1.73,2000_3_Massachusetts
2000,3,0.504010753,5.467494624,3.262268817,Michigan,0.8,17.64,7.44,0.11,0.02,0.65,2000_3_Michigan
2000,3,0.509271207,4.546188769,3.211589008,Minnesota,0.8,16.77,7.3,0.08,0,0.98,2000_3_Minnesota
2000,3,0.50808933,14.46270471,2.64426799,Mississippi,0.78,21.45,4.58,0.05,4.54,0.62,2000_3_Mississippi
2000,3,0.511426146,8.116027165,3.137351443,Missouri,0.78,18.45,9.23,0.04,0.16,0.47,2000_3_Missouri
2000,3,0.516501241,3.183988834,4.013498759,Montana,0.79,11.77,7.83,0.18,0.01,0.93,2000_3_Montana
2000,3,0.520406732,5.600981767,3.799270687,Nebraska,0.81,15.93,9.21,0.1,0.03,0.88,2000_3_Nebraska
2000,3,0.603894863,3.293321386,3.518900836,Nevada,0.84,12.95,10.04,0.2,0,0.75,2000_3_Nevada
2000,3,0.490806452,4.098225806,3.449193548,New Hampshire,0.79,9.73,6.54,0.1,0.51,1.63,2000_3_New Hampshire
2000,3,0.494193548,6.120483871,3.633548387,New Jersey,0.77,14.87,6.36,0.05,0.07,1.76,2000_3_New Jersey
2000,3,0.617182796,6.822903226,3.915139785,New Mexico,0.83,17.14,9.1,0.11,0.02,1.15,2000_3_New Mexico
2000,3,0.450118846,4.364465195,3.305008489,New York,0.79,14.2,6.54,0.06,0.01,1.02,2000_3_New York
2000,3,0.554170507,11.66025346,3.401912442,North Carolina,0.79,21.39,8.05,0.07,1.01,0.89,2000_3_North Carolina
2000,3,0.521657397,4.789599555,4.046151279,North Dakota,0.78,17.4,10.49,0.1,0,1.02,2000_3_North Dakota
2000,3,0.497741935,6.102177419,3.397123656,Ohio,0.78,17.16,7.46,0.06,0.01,0.48,2000_3_Ohio
2000,3,0.480504032,10.50292339,3.599576613,Oklahoma,0.78,19.9,7.9,0.02,0.01,1.07,2000_3_Oklahoma
2000,3,0.519032258,3.589775171,3.150977517,Oregon,0.81,12.45,7.31,0.12,0,0.89,2000_3_Oregon
2000,3,0.465366569,5.101554252,3.39888563,Pennsylvania,0.8,16.01,6.4,0.05,0.06,0.97,2000_3_Pennsylvania
2000,3,0.560645161,12.50741935,3.068028674,South Carolina,0.78,20.09,6.63,0.05,2,1,2000_3_South Carolina
2000,3,0.532674731,4.586491935,3.773723118,South Dakota,0.81,14.73,9.33,0.04,0,1.04,2000_3_South Dakota
2000,3,0.539470046,10.320553,2.865576037,Tennessee,0.8,18.77,6.08,0.04,1.12,0.66,2000_3_Tennessee
2000,3,0.55678341,14.5582765,3.879520737,Texas,0.81,25.8,9.19,0.02,0.06,0.52,2000_3_Texas
2000,3,0.591921459,2.85315568,3.386227209,Utah,0.85,11.43,9.16,0.19,0,0.76,2000_3_Utah
2000,3,0.47483871,4.079596774,3.1775,Vermont,0.79,10.4,6.38,0.09,0.02,1.87,2000_3_Vermont
2000,3,0.524489247,8.77827957,3.36483871,Virginia,0.79,20.79,6.57,0.07,0.01,0.98,2000_3_Virginia
2000,3,0.482185224,2.740187305,2.92169615,Washington,0.78,11.21,7.43,0.14,0,0.98,2000_3_Washington
2000,3,0.49124424,6.466359447,3.310829493,West Virginia,0.8,17.47,5.64,0.06,0,0.98,2000_3_West Virginia
2000,3,0.489745331,4.863514431,3.052512733,Wisconsin,0.79,16.28,7.04,0.08,0.01,0.69,2000_3_Wisconsin
2000,3,0.566428571,3.082384793,3.785564516,Wyoming,0.84,12.18,8.66,0.15,0,1.04,2000_3_Wyoming
2000,4,0.512972222,15.86461111,3.169666667,Alabama,0.78,22.54,5.83,0.02,6.8,0.93,2000_4_Alabama
2000,4,0.543306397,9.331435466,3.335991021,Alaska,0.79,30.68,11.79,0.07,0,0.57,2000_4_Alaska
2000,4,0.724493827,15.86423457,3.399049383,Arizona,0.83,26.49,7.9,0.38,1.95,0.91,2000_4_Arizona
2000,4,0.506428571,14.94604762,3.355071429,Arkansas,0.79,22.55,7.01,0.02,6.18,0.97,2000_4_Arkansas
2000,4,0.625863636,13.78830303,3.044840909,California,0.83,25.77,7.58,0.09,2.39,1.09,2000_4_California
2000,4,0.607738095,8.083702381,4.22427381,Colorado,0.83,21.4,10.15,0.06,0.02,1.01,2000_4_Colorado
2000,4,0.401333333,8.789333333,3.442666667,Connecticut,0.77,16.39,5.93,0.03,3.04,1.68,2000_4_Connecticut
2000,4,0.427,11.78366667,3.886333333,Delaware,0.78,18.66,7.58,0.04,5.79,1.1,2000_4_Delaware
2000,4,0.610051282,20.09879487,3.933435897,Florida,0.8,24.45,8.81,0.04,10.65,0.64,2000_4_Florida
2000,4,0.532384615,16.40964103,3.414666667,Georgia,0.77,22.87,6.98,0.03,6.55,0.89,2000_4_Georgia
2000,4,0.583380952,5.772309524,3.185107143,Idaho,0.83,17.77,6.9,0.14,0.01,0.84,2000_4_Idaho
2000,4,0.478395833,11.3968125,3.5174375,Illinois,0.8,19.27,7.13,0.03,1.37,0.66,2000_4_Illinois
2000,4,0.440925926,10.80251852,3.157148148,Indiana,0.79,18.76,6.6,0.02,1.76,1.13,2000_4_Indiana
2000,4,0.4974375,9.621145833,3.932895833,Iowa,0.8,19.14,8.36,0.02,0.09,0.67,2000_4_Iowa
2000,4,0.579,13.18388889,4.671190476,Kansas,0.8,21.35,9.7,0.05,0.25,1.12,2000_4_Kansas
2000,4,0.427866667,11.3235,3.182833333,Kentucky,0.8,19.77,7.01,0.02,4.9,0.74,2000_4_Kentucky
2000,4,0.498833333,18.15241667,2.97475,Louisiana,0.77,23.07,5.52,0.02,10.07,0.92,2000_4_Louisiana
2000,4,0.410083333,4.561611111,3.485277778,Maine,0.79,13.69,9.03,0.05,0.01,1.11,2000_4_Maine
2000,4,0.417166667,12.06383333,4.0935,Maryland,0.76,18.5,8.73,0.03,5.1,0.87,2000_4_Maryland
2000,4,0.382444444,7.683333333,4.395555556,Massachusetts,0.78,15.83,11.52,0.03,1.8,1.57,2000_4_Massachusetts
2000,4,0.485655556,5.344166667,3.100522222,Michigan,0.8,14.97,7.2,0.02,0.01,0.53,2000_4_Michigan
2000,4,0.509469136,5.315728395,3.308160494,Minnesota,0.79,15.47,8.42,0.05,0.02,1.14,2000_4_Minnesota
2000,4,0.496358974,16.65964103,3.06,Mississippi,0.78,22.67,6.27,0.02,7.98,0.86,2000_4_Mississippi
2000,4,0.523350877,13.19192982,3.590192982,Missouri,0.79,21.04,7.19,0.04,3.57,0.67,2000_4_Missouri
2000,4,0.533371795,6.599019231,4.060923077,Montana,0.8,18.03,9.05,0.11,0.02,0.96,2000_4_Montana
2000,4,0.552463768,10.51873913,4.665942029,Nebraska,0.81,20.22,8.67,0.05,0.07,1.78,2000_4_Nebraska
2000,4,0.639493827,9.734864198,3.692987654,Nevada,0.84,21.19,7.54,0.19,1.93,0.92,2000_4_Nevada
2000,4,0.369333333,5.3175,3.425666667,New Hampshire,0.77,14.38,6.21,0.04,0.2,1.17,2000_4_New Hampshire
2000,4,0.403833333,8.804666667,3.672166667,New Jersey,0.77,16.76,7.17,0.02,2.1,1.36,2000_4_New Jersey
2000,4,0.678644444,12.60952222,4.1159,New Mexico,0.83,23.51,7.85,0.11,0.02,1.26,2000_4_New Mexico
2000,4,0.386824561,5.485701754,3.147070175,New York,0.81,17.11,6.83,0.02,0.02,0.73,2000_4_New York
2000,4,0.443809524,14.34133333,3.772761905,North Carolina,0.79,21.41,8.78,0.02,4.7,1.15,2000_4_North Carolina
2000,4,0.532643678,6.697965517,3.947770115,North Dakota,0.79,17.01,9.76,0.11,0,1.12,2000_4_North Dakota
2000,4,0.434972222,9.036194444,3.126638889,Ohio,0.81,16.47,7.25,0.03,1.37,0.73,2000_4_Ohio
2000,4,0.528,15.08435417,3.9284375,Oklahoma,0.78,22.3,7.8,0.02,5.47,0.78,2000_4_Oklahoma
2000,4,0.532545455,8.406434343,3.074737374,Oregon,0.83,17.76,6.63,0.09,1.41,0.98,2000_4_Oregon
2000,4,0.412090909,7.630333333,3.233636364,Pennsylvania,0.8,16.53,7.43,0.02,0.71,0.98,2000_4_Pennsylvania
2000,4,0.504444444,15.04651852,3.549518519,South Carolina,0.79,22.17,7.3,0.02,5.49,1.37,2000_4_South Carolina
2000,4,0.49775,7.834472222,4.438180556,South Dakota,0.8,17.07,10.25,0.04,0.01,1.04,2000_4_South Dakota
2000,4,0.439047619,12.4487619,3.332809524,Tennessee,0.79,20.35,6.95,0.02,4.54,0.67,2000_4_Tennessee
2000,4,0.563185714,18.2580381,4.071752381,Texas,0.82,28.61,8.21,0.03,2.59,1.05,2000_4_Texas
2000,4,0.655565217,9.760652174,3.787550725,Utah,0.83,18.83,7.68,0.25,0.03,0.99,2000_4_Utah
2000,4,0.368666667,4.178833333,3.097,Vermont,0.79,13.61,5.71,0.04,0,1.07,2000_4_Vermont
2000,4,0.413027778,11.63947222,3.441055556,Virginia,0.78,20.35,7.89,0.02,3.68,1.12,2000_4_Virginia
2000,4,0.522064516,5.917698925,2.800150538,Washington,0.8,16.67,7.64,0.08,0.02,0.98,2000_4_Washington
2000,4,0.399238095,9.421095238,3.128047619,West Virginia,0.8,16.79,7.39,0.02,2.18,0.82,2000_4_West Virginia
2000,4,0.477210526,5.675421053,3.207631579,Wisconsin,0.79,15.44,6.88,0.02,0.05,0.56,2000_4_Wisconsin
2000,4,0.562940476,6.128488095,4.060619048,Wyoming,0.83,15.41,8.74,0.14,0,1.08,2000_4_Wyoming
2000,5,0.568924731,23.39873656,2.795295699,Alabama,0.76,27.37,4.97,0.21,16.34,0.86,2000_5_Alabama
2000,5,0.554187032,4.545685891,2.798078636,Alaska,0.81,18.95,10.27,0.1,0,0.43,2000_5_Alaska
2000,5,0.713966547,21.47059737,3.454121864,Arizona,0.83,33.2,9.73,0.41,8.57,1.07,2000_5_Arizona
2000,5,0.461221198,21.91327189,3.469423963,Arkansas,0.78,28.37,6.77,0.06,12.94,1.02,2000_5_Arkansas
2000,5,0.636722874,17.82881232,3.342705279,California,0.83,31.97,7.8,0.17,2.21,1.15,2000_5_California
2000,5,0.628467742,14.31669355,4.139550691,Colorado,0.83,29.94,9.05,0.13,0.22,1.4,2000_5_Colorado
2000,5,0.47,15.63806452,2.996774194,Connecticut,0.77,24.77,5.82,0.09,7.28,0.75,2000_5_Connecticut
2000,5,0.47483871,18.77354839,3.161612903,Delaware,0.74,25.6,6.65,0.08,11.92,1.29,2000_5_Delaware
2000,5,0.60439206,24.28565757,3.473325062,Florida,0.75,29.28,7.04,0.28,19.61,1.17,2000_5_Florida
2000,5,0.587543424,23.40200993,2.936997519,Georgia,0.75,28.24,5.89,0.22,16.2,0.8,2000_5_Georgia
2000,5,0.549976959,9.838467742,3.432511521,Idaho,0.82,20.72,6.72,0.19,0.02,0.84,2000_5_Idaho
2000,5,0.425020161,19.14020161,3.578407258,Illinois,0.77,28.55,6.7,0.02,8.94,0.77,2000_5_Illinois
2000,5,0.437096774,18.99752688,3.482007168,Indiana,0.78,27.49,6.17,0.03,8.66,0.99,2000_5_Indiana
2000,5,0.464133065,17.71256048,3.894475806,Iowa,0.79,25.92,7.48,0.03,8.03,1.15,2000_5_Iowa
2000,5,0.545376344,19.38860215,4.255883257,Kansas,0.79,30.07,8.65,0.07,7.36,0.9,2000_5_Kansas
2000,5,0.473096774,19.47890323,3.199774194,Kentucky,0.75,26.37,6.48,0.1,11.66,0.64,2000_5_Kentucky
2000,5,0.539637097,23.63141129,2.90858871,Louisiana,0.76,27.67,4.99,0.09,17.42,0.88,2000_5_Louisiana
2000,5,0.451344086,10.48994624,3.153091398,Maine,0.79,19.46,7.61,0.05,1.98,0.79,2000_5_Maine
2000,5,0.493225806,18.85209677,3.276935484,Maryland,0.75,25.27,7.78,0.08,12.05,0.98,2000_5_Maryland
2000,5,0.467096774,13.76333333,3.290967742,Massachusetts,0.78,22.88,10.03,0.08,8.57,1.29,2000_5_Massachusetts
2000,5,0.492419355,12.80772043,3.139107527,Michigan,0.79,23.02,6.58,0.06,3.77,0.74,2000_5_Michigan
2000,5,0.509020311,13.05578256,3.35744325,Minnesota,0.8,24.24,7.52,0.06,2.56,0.77,2000_5_Minnesota
2000,5,0.545334988,23.66076923,3.041191067,Mississippi,0.77,28.16,6.44,0.14,16.29,0.82,2000_5_Mississippi
2000,5,0.475908319,19.98808149,3.586757216,Missouri,0.78,28.18,8.08,0.07,10.33,0.7,2000_5_Missouri
2000,5,0.505818859,11.79091191,3.968114144,Montana,0.8,22.13,7.64,0.08,0.08,0.96,2000_5_Montana
2000,5,0.534025245,17.3884993,4.349382889,Nebraska,0.8,28.74,9.3,0.05,6.33,1.39,2000_5_Nebraska
2000,5,0.631875747,14.52314217,4.017945042,Nevada,0.82,28.35,7.58,0.16,2.73,0.97,2000_5_Nevada
2000,5,0.428870968,12.23758065,3.098225806,New Hampshire,0.79,19.99,6.27,0.06,6.48,1.57,2000_5_New Hampshire
2000,5,0.464516129,15.77064516,3.145,New Jersey,0.77,24.09,6.47,0.04,6.03,0.72,2000_5_New Jersey
2000,5,0.700408602,19.2505914,4.04444086,New Mexico,0.84,29.92,8.86,0.34,5.46,0.98,2000_5_New Mexico
2000,5,0.43008489,13.27514431,3.126536503,New York,0.77,24.97,6.65,0.03,5.15,0.71,2000_5_New York
2000,5,0.561981567,21.62292627,3.355299539,North Carolina,0.77,27.48,9.65,0.05,13.26,1.25,2000_5_North Carolina
2000,5,0.510878754,14.0449277,3.778164627,North Dakota,0.8,24.26,7.14,0.06,0.38,1.08,2000_5_North Dakota
2000,5,0.455510753,16.78069892,3.387043011,Ohio,0.79,24.37,6.2,0.03,8.58,0.81,2000_5_Ohio
2000,5,0.527701613,20.72205645,3.948447581,Oklahoma,0.78,28.09,8.62,0.1,11.26,0.69,2000_5_Oklahoma
2000,5,0.527653959,10.77577713,3.303861193,Oregon,0.8,21.07,9.28,0.19,1.63,1.09,2000_5_Oregon
2000,5,0.454662757,15.39489736,3.18228739,Pennsylvania,0.78,25.38,5.89,0.04,5.84,0.69,2000_5_Pennsylvania
2000,5,0.592724014,22.55136201,3.21297491,South Carolina,0.76,28.37,6.98,0.24,14.56,1.16,2000_5_South Carolina
2000,5,0.533830645,16.03787634,4.250349462,South Dakota,0.79,24.6,9.3,0.05,3.79,1.19,2000_5_South Dakota
2000,5,0.491543779,20.52638249,3.097211982,Tennessee,0.76,26.65,6.51,0.03,12.71,0.88,2000_5_Tennessee
2000,5,0.578557604,22.7196129,4.096092166,Texas,0.81,31.52,9.39,0.02,5.98,0.67,2000_5_Texas
2000,5,0.629915849,15.49948107,3.96911641,Utah,0.82,25.54,9.93,0.21,0.94,0.79,2000_5_Utah
2000,5,0.405564516,11.73612903,3.072096774,Vermont,0.79,19.75,5.45,0.05,4.73,1.5,2000_5_Vermont
2000,5,0.519462366,19.23583333,3.050107527,Virginia,0.76,26.99,6.94,0.06,11.78,0.81,2000_5_Virginia
2000,5,0.48421436,8.845962539,2.740457856,Washington,0.8,19.25,6.76,0.12,1.1,0.73,2000_5_Washington
2000,5,0.475529954,16.90898618,3.08483871,West Virginia,0.75,24.05,6,0.04,10.02,1.11,2000_5_West Virginia
2000,5,0.479949066,13.99938879,3.212105263,Wisconsin,0.8,23.47,6.18,0.02,4.79,0.75,2000_5_Wisconsin
2000,5,0.546198157,12.04080645,4.084112903,Wyoming,0.8,22.5,8.81,0.09,0.04,0.98,2000_5_Wyoming
2000,6,0.511222222,25.94272222,2.171916667,Alabama,0.77,29.96,4.2,0.09,18.59,0.89,2000_6_Alabama
2000,6,0.528295174,10.15605387,2.797297419,Alaska,0.79,25.39,11.23,0.04,0.01,0.61,2000_6_Alaska
2000,6,0.654049383,24.80644444,2.72954321,Arizona,0.82,33.78,6.45,0.18,17.57,0.77,2000_6_Arizona
2000,6,0.45202381,24.7202381,2.666857143,Arkansas,0.79,30.61,5.6,0.03,17.01,0.75,2000_6_Arkansas
2000,6,0.670045455,22.88472727,3.013159091,California,0.82,33.83,6.35,0.11,8.29,0.81,2000_6_California
2000,6,0.617071429,17.27225,3.91702381,Colorado,0.83,26.48,7.63,0.12,8.36,1.55,2000_6_Colorado
2000,6,0.438666667,21.24666667,3.265,Connecticut,0.74,26.32,5.32,0.02,13.72,1.34,2000_6_Connecticut
2000,6,0.454333333,24.11366667,3.151,Delaware,0.72,29.65,5.18,0.09,17.17,0.91,2000_6_Delaware
2000,6,0.522923077,26.043,3.174102564,Florida,0.74,30.21,7.27,0.09,22.9,0.38,2000_6_Florida
2000,6,0.538512821,25.87871795,2.432410256,Georgia,0.76,30.48,5.86,0.11,18.19,0.75,2000_6_Georgia
2000,6,0.654845238,15.22539286,3.480583333,Idaho,0.84,26.65,7.49,0.14,4.76,1.04,2000_6_Idaho
2000,6,0.483041667,22.6803125,3.505520833,Illinois,0.77,30.51,6.26,0.06,12.77,0.93,2000_6_Illinois
2000,6,0.485851852,23.1092963,3.332074074,Indiana,0.76,30.75,6.15,0.08,14.09,0.94,2000_6_Indiana
2000,6,0.5200625,20.27739583,3.881666667,Iowa,0.78,28.11,8.54,0.04,12.47,0.89,2000_6_Iowa
2000,6,0.555619048,21.33384127,4.056984127,Kansas,0.76,27.87,8.93,0.07,12.33,1.01,2000_6_Kansas
2000,6,0.4963,23.59016667,2.925933333,Kentucky,0.76,31.09,5.99,0.08,14.82,0.7,2000_6_Kentucky
2000,6,0.493041667,25.95895833,2.296875,Louisiana,0.78,29.16,4.27,0.14,20.55,0.63,2000_6_Louisiana
2000,6,0.452166667,17.05597222,3.572833333,Maine,0.78,26.65,7.06,0.07,7.26,0.94,2000_6_Maine
2000,6,0.455833333,23.97516667,3.2155,Maryland,0.74,28.81,5.87,0.09,16.14,0.9,2000_6_Maryland
2000,6,0.430333333,19.29388889,3.538777778,Massachusetts,0.74,26.59,8.66,0.03,10.99,1.17,2000_6_Massachusetts
2000,6,0.479355556,16.96478889,3.308688889,Michigan,0.79,26.73,6.86,0.03,5.49,1.08,2000_6_Michigan
2000,6,0.467888889,15.62035802,3.467481481,Minnesota,0.78,28.59,8.12,0.04,4.69,0.8,2000_6_Minnesota
2000,6,0.511205128,26.29253846,2.199230769,Mississippi,0.77,30.96,5.39,0.06,19.74,0.61,2000_6_Mississippi
2000,6,0.473140351,22.58268421,3.336140351,Missouri,0.78,30.42,6.95,0.03,15.39,0.82,2000_6_Missouri
2000,6,0.535198718,15.22854487,3.786019231,Montana,0.79,27.62,8.48,0.1,4.23,1.15,2000_6_Montana
2000,6,0.598,19.90982609,4.350492754,Nebraska,0.79,29.45,9.18,0.1,10.56,0.96,2000_6_Nebraska
2000,6,0.67817284,20.4217284,3.52582716,Nevada,0.84,29.72,7.7,0.21,9.27,1.11,2000_6_Nevada
2000,6,0.381833333,17.96533333,3.358333333,New Hampshire,0.72,25.08,6.27,0.05,9.61,1.09,2000_6_New Hampshire
2000,6,0.417833333,21.23833333,3.293,New Jersey,0.72,26.53,5.63,0.04,13.16,0.98,2000_6_New Jersey
2000,6,0.5892,20.33607778,3.530633333,New Mexico,0.82,28.72,6.52,0.19,10.54,0.81,2000_6_New Mexico
2000,6,0.413859649,18.18898246,3.149438596,New York,0.78,26.51,6.05,0.02,9.97,0.78,2000_6_New York
2000,6,0.495571429,24.6167619,2.882142857,North Carolina,0.77,28.78,6.03,0.06,15.87,1.13,2000_6_North Carolina
2000,6,0.514862069,16.38344828,4.058896552,North Dakota,0.78,29.01,9.07,0.06,7.2,1.22,2000_6_North Dakota
2000,6,0.477555556,21.22302778,3.276666667,Ohio,0.76,27.45,6.35,0.03,12.68,0.54,2000_6_Ohio
2000,6,0.439,22.87720833,3.419,Oklahoma,0.77,27.81,7.38,0.05,15.73,0.68,2000_6_Oklahoma
2000,6,0.626959596,16.2150404,3.35379798,Oregon,0.83,26.68,7.63,0.11,5.49,1.12,2000_6_Oregon
2000,6,0.428727273,20.48506061,3.29669697,Pennsylvania,0.74,28.15,6.11,0.03,11.26,0.95,2000_6_Pennsylvania
2000,6,0.525777778,25.06651852,2.622,South Carolina,0.77,29.1,5.19,0.08,16.33,1.02,2000_6_South Carolina
2000,6,0.568222222,19.18813889,4.286958333,South Dakota,0.79,31.01,8.92,0.09,9.17,0.68,2000_6_South Dakota
2000,6,0.493571429,24.09364286,2.599380952,Tennessee,0.77,30.95,5.67,0.11,15.34,0.78,2000_6_Tennessee
2000,6,0.512571429,23.72617143,3.678628571,Texas,0.79,29.54,7.32,0.06,11.68,0.6,2000_6_Texas
2000,6,0.642666667,20.41462319,3.48184058,Utah,0.83,27.38,7.67,0.26,10.46,1.07,2000_6_Utah
2000,6,0.408166667,17.17583333,3.248833333,Vermont,0.73,24.1,5.82,0.02,8.52,0.81,2000_6_Vermont
2000,6,0.472194444,23.54611111,2.91625,Virginia,0.76,29.69,4.95,0.05,14.51,0.62,2000_6_Virginia
2000,6,0.519946237,13.53291398,3.062290323,Washington,0.79,25.22,7.69,0.11,4.47,0.81,2000_6_Washington
2000,6,0.482714286,21.41442857,3.109380952,West Virginia,0.76,27.59,5.48,0.04,14.01,0.91,2000_6_West Virginia
2000,6,0.466280702,17.43812281,3.35077193,Wisconsin,0.78,26.33,6.51,0.03,7.58,0.88,2000_6_Wisconsin
2000,6,0.62572619,16.66194048,3.9695,Wyoming,0.85,28.29,8.84,0.17,5.01,1.62,2000_6_Wyoming
2000,7,0.578037634,27.78642473,2.27,Alabama,0.74,32.77,4.08,0.27,22.3,0.51,2000_7_Alabama
2000,7,0.460197676,10.99207777,3.154163137,Alaska,0.77,28.54,10.58,0.03,0.01,0.48,2000_7_Alaska
2000,7,0.642700119,27.70473118,2.527694146,Arizona,0.8,35.99,5.68,0.3,19.7,0.56,2000_7_Arizona
2000,7,0.567695853,27.42937788,2.161866359,Arkansas,0.75,32.77,4.28,0.11,21.77,0.56,2000_7_Arkansas
2000,7,0.683555718,23.25040323,2.700791789,California,0.84,34.78,6.25,0.17,12.6,1.08,2000_7_California
2000,7,0.620184332,20.4253341,2.962246544,Colorado,0.83,29.41,7.38,0.19,14.75,0.81,2000_7_Colorado
2000,7,0.451612903,21.90870968,2.712258065,Connecticut,0.74,26.23,4.39,0.05,17.15,1.18,2000_7_Connecticut
2000,7,0.461612903,23.99645161,2.577419355,Delaware,0.72,29.95,4.53,0.05,21.16,0.91,2000_7_Delaware
2000,7,0.496550868,27.04292804,2.960669975,Florida,0.75,31.83,6.98,0.02,24.75,0.58,2000_7_Florida
2000,7,0.549875931,27.14270471,2.138957816,Georgia,0.74,33.04,4.75,0.12,21.2,0.53,2000_7_Georgia
2000,7,0.658237327,20.27093318,2.915426267,Idaho,0.81,30.64,6.6,0.22,8.04,1.02,2000_7_Idaho
2000,7,0.507600806,24.32709677,2.392379032,Illinois,0.77,30.52,4.54,0.05,15.53,0.51,2000_7_Illinois
