Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,12,0.57905, District Of Columbia 201412
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,11,0.55454, District Of Columbia 201411
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,10,0.66928, District Of Columbia 201410
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,9,0.72098, District Of Columbia 20149
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,8,0.81579, District Of Columbia 20148
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,7,0.83626, District Of Columbia 20147
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,6,0.79881, District Of Columbia 20146
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,5,0.7799, District Of Columbia 20145
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,4,0.71463, District Of Columbia 20144
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,3,0.6744, District Of Columbia 20143
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,2,0.52586, District Of Columbia 20142
Net generation small-scale solar photovoltaic , District Of Columbia ,2014,1,0.44509, District Of Columbia 20141
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,7,13.53464, East North Central (total) 20177
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,6,12.28537, East North Central (total) 20176
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,5,11.69061, East North Central (total) 20175
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,4,10.62346, East North Central (total) 20174
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,3,9.29516, East North Central (total) 20173
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,2,5.90321, East North Central (total) 20172
Net generation small-scale solar photovoltaic , East North Central (total) ,2017,1,4.02972, East North Central (total) 20171
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,12,3.51471, East North Central (total) 201612
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,11,3.88988, East North Central (total) 201611
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,10,5.41987, East North Central (total) 201610
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,9,6.65416, East North Central (total) 20169
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,8,7.26272, East North Central (total) 20168
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,7,7.54144, East North Central (total) 20167
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,6,7.24372, East North Central (total) 20166
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,5,6.89144, East North Central (total) 20165
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,4,6.22754, East North Central (total) 20164
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,3,5.3653, East North Central (total) 20163
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,2,3.70114, East North Central (total) 20162
Net generation small-scale solar photovoltaic , East North Central (total) ,2016,1,2.84006, East North Central (total) 20161
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,12,2.46847, East North Central (total) 201512
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,11,2.73516, East North Central (total) 201511
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,10,3.74517, East North Central (total) 201510
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,9,4.75724, East North Central (total) 20159
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,8,5.28346, East North Central (total) 20158
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,7,5.51352, East North Central (total) 20157
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,6,5.18122, East North Central (total) 20156
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,5,4.93691, East North Central (total) 20155
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,4,4.46356, East North Central (total) 20154
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,3,3.86849, East North Central (total) 20153
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,2,2.60346, East North Central (total) 20152
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2015,1,2.05482, East North Central (total) 20151
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,12,1.76145, East North Central (total) 201412
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,11,1.94413, East North Central (total) 201411
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,10,2.72252, East North Central (total) 201410
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,9,3.44609, East North Central (total) 20149
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,8,3.79818, East North Central (total) 20148
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,8,3.79818, East North Central (total) 20148
Net generation small-scale solar photovoltaic , East North Central (total) ,2014,8,3.79818, East North Central (total) 20148
