Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation wind , Colorado ,2015,7,447.35778, Colorado 20157
Net generation wind , Colorado ,2015,6,424.56306, Colorado 20156
Net generation wind , Colorado ,2015,5,630.26085, Colorado 20155
Net generation wind , Colorado ,2015,4,667.95752, Colorado 20154
Net generation wind , Colorado ,2015,3,684.07654, Colorado 20153
Net generation wind , Colorado ,2015,2,628.27218, Colorado 20152
Net generation wind , Colorado ,2015,1,765.41458, Colorado 20151
Net generation wind , Colorado ,2014,12,660.0784, Colorado 201412
Net generation wind , Colorado ,2014,11,810.16328, Colorado 201411
Net generation wind , Colorado ,2014,10,633.16407, Colorado 201410
Net generation wind , Colorado ,2014,9,516.56593, Colorado 20149
Net generation wind , Colorado ,2014,8,369.06715, Colorado 20148
Net generation wind , Colorado ,2014,7,418.38103, Colorado 20147
Net generation wind , Colorado ,2014,6,570.71996, Colorado 20146
Net generation wind , Colorado ,2014,5,598.63963, Colorado 20145
Net generation wind , Colorado ,2014,4,753.47666, Colorado 20144
Net generation wind , Colorado ,2014,3,685.05064, Colorado 20143
Net generation wind , Colorado ,2014,2,550.19415, Colorado 20142
Net generation wind , Colorado ,2014,1,803.11311, Colorado 20141
Net generation wind , Colorado ,2013,12,705.53595, Colorado 201312
Net generation wind , Colorado ,2013,11,623.90958, Colorado 201311
Net generation wind , Colorado ,2013,10,661.79273, Colorado 201310
Net generation wind , Colorado ,2013,9,543.44121, Colorado 20139
Net generation wind , Colorado ,2013,8,380.93461, Colorado 20138
Net generation wind , Colorado ,2013,7,504.72643, Colorado 20137
Net generation wind , Colorado ,2013,6,587.64443, Colorado 20136
Net generation wind , Colorado ,2013,5,569.79546, Colorado 20135
Net generation wind , Colorado ,2013,4,555.24567, Colorado 20134
Net generation wind , Colorado ,2013,3,687.65252, Colorado 20133
Net generation wind , Colorado ,2013,2,713.7736, Colorado 20132
Net generation wind , Colorado ,2013,1,669.26801, Colorado 20131
Net generation wind , Colorado ,2012,12,671.75644, Colorado 201212
Net generation wind , Colorado ,2012,11,494.70573, Colorado 201211
Net generation wind , Colorado ,2012,10,478.20497, Colorado 201210
Net generation wind , Colorado ,2012,9,344.91277, Colorado 20129
Net generation wind , Colorado ,2012,8,432.49614, Colorado 20128
Net generation wind , Colorado ,2012,7,346.97889, Colorado 20127
Net generation wind , Colorado ,2012,6,489.30995, Colorado 20126
Net generation wind , Colorado ,2012,5,426.25817, Colorado 20125
Net generation wind , Colorado ,2012,4,551.37037, Colorado 20124
Net generation wind , Colorado ,2012,3,559.54199, Colorado 20123
Net generation wind , Colorado ,2012,2,544.09426, Colorado 20122
Net generation wind , Colorado ,2012,1,629.01358, Colorado 20121
Net generation wind , Colorado ,2011,12,555.88993, Colorado 201112
Net generation wind , Colorado ,2011,11,550.64777, Colorado 201111
Net generation wind , Colorado ,2011,10,506.89174, Colorado 201110
Net generation wind , Colorado ,2011,9,331.77064, Colorado 20119
Net generation wind , Colorado ,2011,8,348.46715, Colorado 20118
Net generation wind , Colorado ,2011,7,309.81969, Colorado 20117
Net generation wind , Colorado ,2011,6,425.70007, Colorado 20116
Net generation wind , Colorado ,2011,5,512.55461, Colorado 20115
Net generation wind , Colorado ,2011,4,464.96825, Colorado 20114
Net generation wind , Colorado ,2011,3,391.60216, Colorado 20113
Net generation wind , Colorado ,2011,2,387.35858, Colorado 20112
Net generation wind , Colorado ,2011,1,414.65125, Colorado 20111
Net generation wind , Colorado ,2010,12,415.87853, Colorado 201012
Net generation wind , Colorado ,2010,11,340.60725, Colorado 201011
Net generation wind , Colorado ,2010,10,275.49793, Colorado 201010
Net generation wind , Colorado ,2010,9,257.2572, Colorado 20109
Net generation wind , Colorado ,2010,8,209.33374, Colorado 20108
Net generation wind , Colorado ,2010,7,204.26221, Colorado 20107
Net generation wind , Colorado ,2010,6,261.91451, Colorado 20106
Net generation wind , Colorado ,2010,5,335.22684, Colorado 20105
Net generation wind , Colorado ,2010,4,367.72043, Colorado 20104
Net generation wind , Colorado ,2010,3,301.25238, Colorado 20103
Net generation wind , Colorado ,2010,2,233.86717, Colorado 20102
Net generation wind , Colorado ,2010,1,249.03281, Colorado 20101
Net generation wind , Colorado ,2009,12,303.51007, Colorado 200912
Net generation wind , Colorado ,2009,11,277.28976, Colorado 200911
Net generation wind , Colorado ,2009,10,310.62858, Colorado 200910
Net generation wind , Colorado ,2009,9,247.52811, Colorado 20099
Net generation wind , Colorado ,2009,8,204.10359, Colorado 20098
Net generation wind , Colorado ,2009,7,146.7506, Colorado 20097
Net generation wind , Colorado ,2009,6,150.01444, Colorado 20096
Net generation wind , Colorado ,2009,5,231.07837, Colorado 20095
Net generation wind , Colorado ,2009,4,321.35486, Colorado 20094
Net generation wind , Colorado ,2009,3,267.0494, Colorado 20093
Net generation wind , Colorado ,2009,2,278.479, Colorado 20092
Net generation wind , Colorado ,2009,1,426.04913, Colorado 20091
Net generation wind , Colorado ,2008,12,328.50014, Colorado 200812
Net generation wind , Colorado ,2008,11,331.86406, Colorado 200811
Net generation wind , Colorado ,2008,10,257.19466, Colorado 200810
Net generation wind , Colorado ,2008,9,166.17575, Colorado 20089
Net generation wind , Colorado ,2008,8,192.82269, Colorado 20088
Net generation wind , Colorado ,2008,7,164.89934, Colorado 20087
Net generation wind , Colorado ,2008,6,246.13942, Colorado 20086
Net generation wind , Colorado ,2008,5,295.89037, Colorado 20085
Net generation wind , Colorado ,2008,4,301.86905, Colorado 20084
Net generation wind , Colorado ,2008,3,306.94446, Colorado 20083
Net generation wind , Colorado ,2008,2,302.77253, Colorado 20082
Net generation wind , Colorado ,2008,1,325.77081, Colorado 20081
Net generation wind , Colorado ,2007,12,219.83522, Colorado 200712
Net generation wind , Colorado ,2007,11,220.96758, Colorado 200711
Net generation wind , Colorado ,2007,10,201.2073, Colorado 200710
Net generation wind , Colorado ,2007,9,126.16131, Colorado 20079
Net generation wind , Colorado ,2007,8,55.88438, Colorado 20078
Net generation wind , Colorado ,2007,7,55.27167, Colorado 20077
Net generation wind , Colorado ,2007,6,55.27736, Colorado 20076
Net generation wind , Colorado ,2007,5,49.51246, Colorado 20075
Net generation wind , Colorado ,2007,4,81.52051, Colorado 20074
Net generation wind , Colorado ,2007,3,83.51669, Colorado 20073
Net generation wind , Colorado ,2007,2,61.894, Colorado 20072
Net generation wind , Colorado ,2007,1,80.46764, Colorado 20071
Net generation wind , Colorado ,2006,12,67.51117, Colorado 200612
Net generation wind , Colorado ,2006,11,70.74054, Colorado 200611
Net generation wind , Colorado ,2006,10,98.63873, Colorado 200610
Net generation wind , Colorado ,2006,9,55.64206, Colorado 20069
Net generation wind , Colorado ,2006,8,50.51773, Colorado 20068
Net generation wind , Colorado ,2006,7,58.10305, Colorado 20067
Net generation wind , Colorado ,2006,6,72.70344, Colorado 20066
Net generation wind , Colorado ,2006,5,62.42577, Colorado 20065
Net generation wind , Colorado ,2006,4,89.97201, Colorado 20064
Net generation wind , Colorado ,2006,3,87.93726, Colorado 20063
Net generation wind , Colorado ,2006,2,77.50446, Colorado 20062
Net generation wind , Colorado ,2006,1,73.83979, Colorado 20061
Net generation wind , Colorado ,2005,12,56.78904, Colorado 200512
Net generation wind , Colorado ,2005,11,58.37826, Colorado 200511
Net generation wind , Colorado ,2005,10,54.75639, Colorado 200510
Net generation wind , Colorado ,2005,9,64.13512, Colorado 20059
Net generation wind , Colorado ,2005,8,39.82088, Colorado 20058
Net generation wind , Colorado ,2005,7,63.03224, Colorado 20057
Net generation wind , Colorado ,2005,6,58.01392, Colorado 20056
Net generation wind , Colorado ,2005,5,44.42744, Colorado 20055
Net generation wind , Colorado ,2005,4,47.83078, Colorado 20054
Net generation wind , Colorado ,2005,3,98.49754, Colorado 20053
Net generation wind , Colorado ,2005,2,85.00357, Colorado 20052
Net generation wind , Colorado ,2005,1,105.54882, Colorado 20051
Net generation wind , Colorado ,2004,12,59.79103, Colorado 200412
Net generation wind , Colorado ,2004,11,28.74853, Colorado 200411
Net generation wind , Colorado ,2004,10,27.09096, Colorado 200410
Net generation wind , Colorado ,2004,9,10.69353, Colorado 20049
Net generation wind , Colorado ,2004,8,7.79814, Colorado 20048
Net generation wind , Colorado ,2004,7,7.35921, Colorado 20047
Net generation wind , Colorado ,2004,6,9.0732, Colorado 20046
Net generation wind , Colorado ,2004,5,12.81825, Colorado 20045
Net generation wind , Colorado ,2004,4,12.15477, Colorado 20044
Net generation wind , Colorado ,2004,3,17.31253, Colorado 20043
Net generation wind , Colorado ,2004,2,13.6634, Colorado 20042
Net generation wind , Colorado ,2004,1,13.63744, Colorado 20041
Net generation wind , Colorado ,2003,12,16.22, Colorado 200312
Net generation wind , Colorado ,2003,11,13.569, Colorado 200311
Net generation wind , Colorado ,2003,10,12.232, Colorado 200310
Net generation wind , Colorado ,2003,9,9.659, Colorado 20039
Net generation wind , Colorado ,2003,8,8.559, Colorado 20038
Net generation wind , Colorado ,2003,7,8.067, Colorado 20037
Net generation wind , Colorado ,2003,6,9.173, Colorado 20036
Net generation wind , Colorado ,2003,5,11.191, Colorado 20035
Net generation wind , Colorado ,2003,4,13.307, Colorado 20034
Net generation wind , Colorado ,2003,3,17.202, Colorado 20033
Net generation wind , Colorado ,2003,2,11.089, Colorado 20032
Net generation wind , Colorado ,2003,1,16.841, Colorado 20031
Net generation wind , Colorado ,2002,12,14.6, Colorado 200212
Net generation wind , Colorado ,2002,11,12.066, Colorado 200211
Net generation wind , Colorado ,2002,10,9.972, Colorado 200210
Net generation wind , Colorado ,2002,9,9.832, Colorado 20029
Net generation wind , Colorado ,2002,8,10.096, Colorado 20028
Net generation wind , Colorado ,2002,7,7.529, Colorado 20027
Net generation wind , Colorado ,2002,6,9.63, Colorado 20026
Net generation wind , Colorado ,2002,5,10.517, Colorado 20025
Net generation wind , Colorado ,2002,4,12.701, Colorado 20024
Net generation wind , Colorado ,2002,3,11.379, Colorado 20023
Net generation wind , Colorado ,2002,2,14.603, Colorado 20022
Net generation wind , Colorado ,2002,1,16.08, Colorado 20021
Net generation wind , Colorado ,2001,12,16.199, Colorado 200112
Net generation wind , Colorado ,2001,11,5.034, Colorado 200111
Net generation wind , Colorado ,2001,10,5.032, Colorado 200110
Net generation wind , Colorado ,2001,9,2.125, Colorado 20019
Net generation wind , Colorado ,2001,8,2.931, Colorado 20018
Net generation wind , Colorado ,2001,7,1.423, Colorado 20017
Net generation wind , Colorado ,2001,6,1.797, Colorado 20016
Net generation wind , Colorado ,2001,5,2.876, Colorado 20015
Net generation wind , Colorado ,2001,4,2.55, Colorado 20014
Net generation wind , Colorado ,2001,3,2.074, Colorado 20013
Net generation wind , Colorado ,2001,2,2.441, Colorado 20012
Net generation wind , Colorado ,2001,1,4.158, Colorado 20011
Net generation wind , Delaware ,2017,7,0.203, Delaware 20177
Net generation wind , Delaware ,2017,6,0.18, Delaware 20176
Net generation wind , Delaware ,2017,5,0.464, Delaware 20175
Net generation wind , Delaware ,2017,4,0.36, Delaware 20174
Net generation wind , Delaware ,2017,3,0.769, Delaware 20173
Net generation wind , Delaware ,2017,2,0.466, Delaware 20172
Net generation wind , Delaware ,2017,1,0.498, Delaware 20171
Net generation wind , Delaware ,2016,12,0, Delaware 201612
Net generation wind , Delaware ,2016,11,0, Delaware 201611
Net generation wind , Delaware ,2016,10,0, Delaware 201610
Net generation wind , Delaware ,2016,9,0, Delaware 20169
Net generation wind , Delaware ,2016,8,0, Delaware 20168
Net generation wind , Delaware ,2016,7,0, Delaware 20167
Net generation wind , Delaware ,2016,6,0, Delaware 20166
Net generation wind , Delaware ,2016,5,0, Delaware 20165
Net generation wind , Delaware ,2016,4,0, Delaware 20164
Net generation wind , Delaware ,2016,3,0, Delaware 20163
Net generation wind , Delaware ,2016,2,0, Delaware 20162
Net generation wind , Delaware ,2016,1,0, Delaware 20161
Net generation wind , Delaware ,2015,12,0.54494, Delaware 201512
Net generation wind , Delaware ,2015,11,0.56601, Delaware 201511
Net generation wind , Delaware ,2015,10,0.46408, Delaware 201510
Net generation wind , Delaware ,2015,9,0.25394, Delaware 20159
Net generation wind , Delaware ,2015,8,0.16002, Delaware 20158
Net generation wind , Delaware ,2015,7,0.23634, Delaware 20157
Net generation wind , Delaware ,2015,6,0.3848, Delaware 20156
Net generation wind , Delaware ,2015,5,0.27116, Delaware 20155
Net generation wind , Delaware ,2015,4,0.49907, Delaware 20154
Net generation wind , Delaware ,2015,3,0.66887, Delaware 20153
Net generation wind , Delaware ,2015,2,0.49952, Delaware 20152
Net generation wind , Delaware ,2015,1,0.57726, Delaware 20151
Net generation wind , Delaware ,2014,12,0.53386, Delaware 201412
Net generation wind , Delaware ,2014,11,0.55306, Delaware 201411
Net generation wind , Delaware ,2014,10,0.53019, Delaware 201410
Net generation wind , Delaware ,2014,9,0.24231, Delaware 20149
Net generation wind , Delaware ,2014,8,0.22262, Delaware 20148
Net generation wind , Delaware ,2014,7,0.26434, Delaware 20147
