Category,State,Year,Month,Value (thousand Megawatthours),state_year_month
Net generation  all solar , Washington ,2015,5,6.06684, Washington 20155
Net generation  all solar , Washington ,2015,4,5.37207, Washington 20154
Net generation  all solar , Washington ,2015,3,3.80732, Washington 20153
Net generation  all solar , Washington ,2015,2,2.76139, Washington 20152
Net generation  all solar , Washington ,2015,1,1.57596, Washington 20151
Net generation  all solar , Washington ,2014,12,1.30669, Washington 201412
Net generation  all solar , Washington ,2014,11,1.42094, Washington 201411
Net generation  all solar , Washington ,2014,10,2.71654, Washington 201410
Net generation  all solar , Washington ,2014,9,4.22387, Washington 20149
Net generation  all solar , Washington ,2014,8,4.74099, Washington 20148
Net generation  all solar , Washington ,2014,7,4.90668, Washington 20147
Net generation  all solar , Washington ,2014,6,4.21321, Washington 20146
Net generation  all solar , Washington ,2014,5,4.02529, Washington 20145
Net generation  all solar , Washington ,2014,4,3.53368, Washington 20144
Net generation  all solar , Washington ,2014,3,2.52018, Washington 20143
Net generation  all solar , Washington ,2014,2,1.84533, Washington 20142
Net generation  all solar , Washington ,2014,1,1.07833, Washington 20141
Net generation  all solar , West North Central (total) ,2017,7,141.94936, West North Central (total) 20177
Net generation  all solar , West North Central (total) ,2017,6,135.56612, West North Central (total) 20176
Net generation  all solar , West North Central (total) ,2017,5,124.79956, West North Central (total) 20175
Net generation  all solar , West North Central (total) ,2017,4,85.40019, West North Central (total) 20174
Net generation  all solar , West North Central (total) ,2017,3,79.89087, West North Central (total) 20173
Net generation  all solar , West North Central (total) ,2017,2,54.97983, West North Central (total) 20172
Net generation  all solar , West North Central (total) ,2017,1,38.29446, West North Central (total) 20171
Net generation  all solar , West North Central (total) ,2016,12,27.22287, West North Central (total) 201612
Net generation  all solar , West North Central (total) ,2016,11,22.5023, West North Central (total) 201611
Net generation  all solar , West North Central (total) ,2016,10,27.80296, West North Central (total) 201610
Net generation  all solar , West North Central (total) ,2016,9,33.47884, West North Central (total) 20169
Net generation  all solar , West North Central (total) ,2016,8,36.96774, West North Central (total) 20168
Net generation  all solar , West North Central (total) ,2016,7,37.76137, West North Central (total) 20167
Net generation  all solar , West North Central (total) ,2016,6,0, West North Central (total) 20166
Net generation  all solar , West North Central (total) ,2016,5,0, West North Central (total) 20165
Net generation  all solar , West North Central (total) ,2016,4,0, West North Central (total) 20164
Net generation  all solar , West North Central (total) ,2016,3,0, West North Central (total) 20163
Net generation  all solar , West North Central (total) ,2016,2,20.14778, West North Central (total) 20162
Net generation  all solar , West North Central (total) ,2016,1,0, West North Central (total) 20161
Net generation  all solar , West North Central (total) ,2015,12,13.90909, West North Central (total) 201512
Net generation  all solar , West North Central (total) ,2015,11,15.43746, West North Central (total) 201511
Net generation  all solar , West North Central (total) ,2015,10,19.11878, West North Central (total) 201510
Net generation  all solar , West North Central (total) ,2015,9,22.88964, West North Central (total) 20159
Net generation  all solar , West North Central (total) ,2015,8,25.56963, West North Central (total) 20158
Net generation  all solar , West North Central (total) ,2015,7,26.39795, West North Central (total) 20157
Net generation  all solar , West North Central (total) ,2015,6,24.97596, West North Central (total) 20156
Net generation  all solar , West North Central (total) ,2015,5,23.83043, West North Central (total) 20155
Net generation  all solar , West North Central (total) ,2015,4,21.97902, West North Central (total) 20154
Net generation  all solar , West North Central (total) ,2015,3,19.5547, West North Central (total) 20153
Net generation  all solar , West North Central (total) ,2015,2,14.14427, West North Central (total) 20152
Net generation  all solar , West North Central (total) ,2015,1,12.20386, West North Central (total) 20151
Net generation  all solar , West North Central (total) ,2014,12,11.41712, West North Central (total) 201412
Net generation  all solar , West North Central (total) ,2014,11,13.0425, West North Central (total) 201411
Net generation  all solar , West North Central (total) ,2014,10,16.32213, West North Central (total) 201410
Net generation  all solar , West North Central (total) ,2014,9,19.07955, West North Central (total) 20149
Net generation  all solar , West North Central (total) ,2014,8,20.79114, West North Central (total) 20148
Net generation  all solar , West North Central (total) ,2014,7,21.11003, West North Central (total) 20147
Net generation  all solar , West North Central (total) ,2014,6,18.34927, West North Central (total) 20146
Net generation  all solar , West North Central (total) ,2014,5,15.4267, West North Central (total) 20145
Net generation  all solar , West North Central (total) ,2014,4,12.95824, West North Central (total) 20144
Net generation  all solar , West North Central (total) ,2014,3,10.80415, West North Central (total) 20143
Net generation  all solar , West North Central (total) ,2014,2,7.20602, West North Central (total) 20142
Net generation  all solar , West North Central (total) ,2014,1,5.90855, West North Central (total) 20141
Net generation  all solar , West South Central (total) ,2017,7,337.83477, West South Central (total) 20177
Net generation  all solar , West South Central (total) ,2017,6,339.51754, West South Central (total) 20176
Net generation  all solar , West South Central (total) ,2017,5,338.7244, West South Central (total) 20175
Net generation  all solar , West South Central (total) ,2017,4,279.16493, West South Central (total) 20174
Net generation  all solar , West South Central (total) ,2017,3,239.60591, West South Central (total) 20173
Net generation  all solar , West South Central (total) ,2017,2,124.46285, West South Central (total) 20172
Net generation  all solar , West South Central (total) ,2017,1,112.64378, West South Central (total) 20171
Net generation  all solar , West South Central (total) ,2016,12,100.79063, West South Central (total) 201612
Net generation  all solar , West South Central (total) ,2016,11,122.81308, West South Central (total) 201611
Net generation  all solar , West South Central (total) ,2016,10,125.76145, West South Central (total) 201610
Net generation  all solar , West South Central (total) ,2016,9,131.00031, West South Central (total) 20169
Net generation  all solar , West South Central (total) ,2016,8,122.3104, West South Central (total) 20168
Net generation  all solar , West South Central (total) ,2016,7,136.15573, West South Central (total) 20167
Net generation  all solar , West South Central (total) ,2016,6,126.60556, West South Central (total) 20166
Net generation  all solar , West South Central (total) ,2016,5,112.26892, West South Central (total) 20165
Net generation  all solar , West South Central (total) ,2016,4,107.18646, West South Central (total) 20164
Net generation  all solar , West South Central (total) ,2016,3,99.57895, West South Central (total) 20163
Net generation  all solar , West South Central (total) ,2016,2,91.8889, West South Central (total) 20162
Net generation  all solar , West South Central (total) ,2016,1,74.04824, West South Central (total) 20161
Net generation  all solar , West South Central (total) ,2015,12,74.55889, West South Central (total) 201512
Net generation  all solar , West South Central (total) ,2015,11,52.67024, West South Central (total) 201511
Net generation  all solar , West South Central (total) ,2015,10,71.90493, West South Central (total) 201510
Net generation  all solar , West South Central (total) ,2015,9,78.04349, West South Central (total) 20159
Net generation  all solar , West South Central (total) ,2015,8,89.12824, West South Central (total) 20158
Net generation  all solar , West South Central (total) ,2015,7,86.14178, West South Central (total) 20157
Net generation  all solar , West South Central (total) ,2015,6,77.75485, West South Central (total) 20156
Net generation  all solar , West South Central (total) ,2015,5,61.95921, West South Central (total) 20155
Net generation  all solar , West South Central (total) ,2015,4,59.59154, West South Central (total) 20154
Net generation  all solar , West South Central (total) ,2015,3,54.0714, West South Central (total) 20153
Net generation  all solar , West South Central (total) ,2015,2,42.09786, West South Central (total) 20152
Net generation  all solar , West South Central (total) ,2015,1,40.7138, West South Central (total) 20151
Net generation  all solar , West South Central (total) ,2014,12,38.1136, West South Central (total) 201412
Net generation  all solar , West South Central (total) ,2014,11,47.36466, West South Central (total) 201411
Net generation  all solar , West South Central (total) ,2014,10,61.16505, West South Central (total) 201410
Net generation  all solar , West South Central (total) ,2014,9,59.55909, West South Central (total) 20149
Net generation  all solar , West South Central (total) ,2014,8,60.10325, West South Central (total) 20148
Net generation  all solar , West South Central (total) ,2014,7,57.62914, West South Central (total) 20147
Net generation  all solar , West South Central (total) ,2014,6,52.11013, West South Central (total) 20146
Net generation  all solar , West South Central (total) ,2014,5,52.24672, West South Central (total) 20145
Net generation  all solar , West South Central (total) ,2014,4,42.03156, West South Central (total) 20144
Net generation  all solar , West South Central (total) ,2014,3,36.79706, West South Central (total) 20143
Net generation  all solar , West South Central (total) ,2014,2,23.63536, West South Central (total) 20142
Net generation  all solar , West South Central (total) ,2014,1,25.91725, West South Central (total) 20141
Net generation  all solar , West Virginia ,2017,7,0.82374, West Virginia 20177
Net generation  all solar , West Virginia ,2017,6,0.81747, West Virginia 20176
Net generation  all solar , West Virginia ,2017,5,0.79955, West Virginia 20175
Net generation  all solar , West Virginia ,2017,4,0.72199, West Virginia 20174
Net generation  all solar , West Virginia ,2017,3,0.65434, West Virginia 20173
Net generation  all solar , West Virginia ,2017,2,0.47486, West Virginia 20172
Net generation  all solar , West Virginia ,2017,1,0.39066, West Virginia 20171
Net generation  all solar , West Virginia ,2016,12,0.36013, West Virginia 201612
Net generation  all solar , West Virginia ,2016,11,0.36838, West Virginia 201611
Net generation  all solar , West Virginia ,2016,10,0.48501, West Virginia 201610
Net generation  all solar , West Virginia ,2016,9,0.54172, West Virginia 20169
Net generation  all solar , West Virginia ,2016,8,0.62492, West Virginia 20168
Net generation  all solar , West Virginia ,2016,7,0.6422, West Virginia 20167
Net generation  all solar , West Virginia ,2016,6,0.63811, West Virginia 20166
Net generation  all solar , West Virginia ,2016,5,0.62258, West Virginia 20165
Net generation  all solar , West Virginia ,2016,4,0.56735, West Virginia 20164
Net generation  all solar , West Virginia ,2016,3,0.49954, West Virginia 20163
Net generation  all solar , West Virginia ,2016,2,0.37349, West Virginia 20162
Net generation  all solar , West Virginia ,2016,1,0.31117, West Virginia 20161
Net generation  all solar , West Virginia ,2015,12,0.27258, West Virginia 201512
Net generation  all solar , West Virginia ,2015,11,0.27042, West Virginia 201511
Net generation  all solar , West Virginia ,2015,10,0.35154, West Virginia 201510
Net generation  all solar , West Virginia ,2015,9,0.40114, West Virginia 20159
Net generation  all solar , West Virginia ,2015,8,0.46228, West Virginia 20158
Net generation  all solar , West Virginia ,2015,7,0.4716, West Virginia 20157
Net generation  all solar , West Virginia ,2015,6,0.46362, West Virginia 20156
Net generation  all solar , West Virginia ,2015,5,0.45466, West Virginia 20155
Net generation  all solar , West Virginia ,2015,4,0.41594, West Virginia 20154
Net generation  all solar , West Virginia ,2015,3,0.38197, West Virginia 20153
Net generation  all solar , West Virginia ,2015,2,0.28158, West Virginia 20152
Net generation  all solar , West Virginia ,2015,1,0.25248, West Virginia 20151
Net generation  all solar , West Virginia ,2014,12,0.21873, West Virginia 201412
Net generation  all solar , West Virginia ,2014,11,0.21819, West Virginia 201411
Net generation  all solar , West Virginia ,2014,10,0.28628, West Virginia 201410
Net generation  all solar , West Virginia ,2014,9,0.32444, West Virginia 20149
Net generation  all solar , West Virginia ,2014,8,0.37449, West Virginia 20148
Net generation  all solar , West Virginia ,2014,7,0.38183, West Virginia 20147
Net generation  all solar , West Virginia ,2014,6,0.37827, West Virginia 20146
Net generation  all solar , West Virginia ,2014,5,0.37337, West Virginia 20145
Net generation  all solar , West Virginia ,2014,4,0.338, West Virginia 20144
Net generation  all solar , West Virginia ,2014,3,0.30948, West Virginia 20143
Net generation  all solar , West Virginia ,2014,2,0.23023, West Virginia 20142
Net generation  all solar , West Virginia ,2014,1,0.2086, West Virginia 20141
Net generation  all solar , Wisconsin ,2017,7,0, Wisconsin 20177
Net generation  all solar , Wisconsin ,2017,6,0, Wisconsin 20176
Net generation  all solar , Wisconsin ,2017,5,0, Wisconsin 20175
Net generation  all solar , Wisconsin ,2017,4,0, Wisconsin 20174
Net generation  all solar , Wisconsin ,2017,3,0, Wisconsin 20173
