700,Putin Classic,PUTIC,"$131,823 ",$0.00 ,"34,268,919",$?,?,?,?
701,SACoin,SAC,"$130,303 ",$0.06 ,"2,361,470",$349 ,0.25%,-3.41%,-6.05%
702,Cannacoin,CCN,"$129,393 ",$0.03 ,"4,699,347",$5 ,0.25%,-2.71%,-45.59%
703,Guncoin,GUN,"$127,490 ",$0.00 ,"193,457,278",$40 ,0.88%,-1.42%,9.11%
704,Tigercoin,TGC,"$127,322 ",$0.00 ,"43,536,800",$10 ,0.25%,-1.54%,25.37%
705,RevolverCoin,XRE,"$127,274 ",$0.01 ,"22,178,548",$11 ,0.17%,-3.75%,18.04%
706,GoldReserve,XGR,"$122,916 ",$0.01 ,"17,171,382",$26 ,0.12%,-4.32%,14.55%
707,Acoin,ACOIN,"$121,753 ",$0.10 ,"1,220,085",$20 ,0.18%,-17.54%,15.44%
708,FUNCoin,FUNC,"$120,190 ",$0.02 ,"5,848,581 *",$197 ,2.24%,11.71%,-48.91%
709,Evil Coin,EVIL,"$119,532 ",$0.01 ,"21,020,383",$38 ,-8.54%,11.59%,45.22%
710,ChessCoin,CHESS,"$118,226 ",$0.00 ,"54,032,769 *",$62 ,0.18%,-15.66%,-1.38%
711,bitGold,BITGOLD,"$117,900 ","$1,310.45 ",89.9694 *,$28 ,0.63%,-1.41%,5.27%
712,Blakecoin,BLC,"$117,770 ",$0.01 ,"15,122,697",$427 ,0.23%,-6.67%,-17.76%
713,Grantcoin,GRT,"$117,586 ",$0.00 ,"42,619,951 *",$33 ,0.18%,0.80%,-6.40%
714,GoldPieces,GP,"$115,489 ",$0.09 ,"1,220,161 *",$83 ,0.19%,-15.03%,20.84%
715,Ripto Bux,RBX,"$113,434 ",$0.00 ,"381,236,123 *",$163 ,-0.09%,-31.48%,-41.89%
716,Emerald Crypto,EMD,"$112,853 ",$0.01 ,"19,117,129",$194 ,2.04%,-10.54%,-12.78%
717,GameUnits,UNITS,"$111,548 ",$0.03 ,"3,472,983 *",$22 ,0.18%,42.97%,-26.31%
718,Zurcoin,ZUR,"$111,449 ",$0.00 ,"84,882,987",$168 ,4.26%,-1.59%,-9.45%
719,Flaxscript,FLAX,"$110,806 ",$0.02 ,"5,578,107",$2 ,0.18%,2.69%,-21.18%
720,SpaceCoin,SPACE,"$109,186 ",$0.01 ,"19,984,313",$64 ,0.25%,27.12%,49.38%
721,Joulecoin,XJO,"$107,971 ",$0.00 ,"34,024,340",$199 ,-2.36%,-6.01%,-4.17%
722,OctoCoin,888,"$107,315 ",$0.00 ,"49,988,660",$20 ,0.16%,-11.43%,19.46%
723,SatoshiMadness,MAD,"$107,087 ",$0.00 ,"2,000,683,485 *",$0 ,?,?,17.04%
724,EcoCoin,ECO,"$103,482 ",$0.10 ,"1,040,506",$402 ,0.25%,-6.64%,-0.76%
725,Smoke,SMOKE,"$103,192 ",$0.01 ,"13,379,987 *",$160 ,3.63%,-19.02%,-36.63%
726,Dollarcoin,DLC,"$103,012 ",$0.01 ,"9,106,714",$306 ,0.18%,-9.99%,-19.81%
727,020LondonCoin,20,"$100,519 ",6.40E-07,"156,615,060,248",$0 ,?,-0.79%,19.66%
728,Elementrem,ELE,"$100,372 ",$0.00 ,"25,620,244",$11 ,0.25%,-6.05%,-17.90%
729,ParallelCoin,DUO,"$99,193 ",$0.33 ,"299,662",$1 ,0.18%,-6.44%,50.72%
730,Yacoin,YAC,"$98,577 ",$0.00 ,"119,099,512",$9 ,0.18%,-3.40%,-14.97%
731,Franko,FRK,"$96,760 ",$0.10 ,"930,767",$16 ,0.18%,-3.38%,?
732,BitAsean,BAS,"$95,523 ",$0.02 ,"5,000,000 *",$344 ,-0.68%,-17.51%,-77.55%
733,WMCoin,WMC,"$95,411 ",$0.01 ,"11,527,489 *",$1 ,0.17%,?,?
734,KibiCoin,KIC,"$94,766 ",$0.01 ,"14,701,000",$397 ,-5.65%,-20.96%,2.19%
735,LTBcoin,LTBC,"$94,018 ",$0.00 ,"493,863,915 *",$0 ,?,?,-2.10%
736,CacheCoin,CACH,"$93,382 ",$0.02 ,"4,195,132",$403 ,0.19%,-10.31%,21.68%
737,TittieCoin,TTC,"$92,356 ",$0.00 ,"1,259,816,434",$13 ,0.18%,-30.67%,-29.89%
738,Coin2.1,C2,"$91,552 ",$0.00 ,"99,976,323 *",$35 ,0.25%,-18.76%,-13.50%
739,Joincoin,J,"$89,694 ",$0.04 ,"2,448,402",$72 ,0.18%,-24.46%,-33.99%
740,Dreamcoin,DRM,"$89,344 ",$0.04 ,"2,449,568 *",$29 ,0.18%,?,?
741,Chronos,CRX,"$88,640 ",$0.00 ,"73,729,962",$57 ,16.65%,51.64%,42.48%
742,AquariusCoin,ARCO,"$87,006 ",$0.06 ,"1,417,557 *",$30 ,0.10%,-2.82%,7.25%
743,Bitcoin 21,XBTC21,"$86,082 ",$0.11 ,"793,108 *",$19 ,0.25%,-4.32%,48.39%
744,Spots,SPT,"$83,273 ",$0.00 ,"22,406,021",$8 ,9.44%,5.37%,31.74%
745,Prime-XI,PXI,"$82,482 ",$0.00 ,"16,998,875",$101 ,-10.25%,-8.52%,-29.57%
746,bitEUR,BITEUR,"$82,025 ",$1.23 ,"66,663 *",$490 ,2.26%,1.45%,3.22%
747,AntiBitcoin,ANTI,"$81,915 ",$0.00 ,"17,465,159",$4 ,0.18%,-3.68%,14.14%
748,Tattoocoin (S...,TSE,"$79,831 ",$0.00 ,"90,421,856 *",$300 ,3.87%,-12.07%,-31.57%
749,Sling,SLING,"$79,526 ",$0.07 ,"1,074,095 *",$0 ,?,-3.99%,18.72%
750,Gapcoin,GAP,"$77,683 ",$0.01 ,"11,732,447",$28 ,0.17%,-16.00%,22.69%
751,NeuroDAO,NDAO,"$77,062 ",$0.44 ,"173,532 *",$94 ,0.18%,-22.26%,-17.64%
752,MustangCoin,MST,"$77,032 ",$0.12 ,"630,343",$8 ,0.25%,12.12%,-6.00%
753,GPU Coin,GPU,"$75,903 ",$0.00 ,"40,477,042",$159 ,0.17%,-12.05%,-7.32%
754,Firecoin,FIRE,"$74,997 ",$0.76 ,"98,412 *",$17 ,0.18%,-3.40%,-9.00%
755,HempCoin,HMP,"$74,858 ",$0.00 ,"1,356,645,470",$2 ,0.18%,-3.40%,-37.95%
756,Catcoin,CAT,"$73,082 ",$0.01 ,"6,047,800",$161 ,0.18%,-3.41%,-1.33%
757,RedCoin,RED,"$73,025 ",$0.00 ,"74,107,896",$262 ,0.17%,-9.21%,30.91%
758,Vector,VEC2,"$72,421 ",$0.00 ,"16,406,003",$0 ,0.17%,-3.42%,27.00%
759,Aricoin,ARI,"$72,199 ",$0.00 ,"140,262,505",$34 ,-7.63%,-0.68%,-9.74%
760,SecureCoin,SRC,"$71,315 ",$0.01 ,"8,128,581",$1 ,0.18%,-5.49%,38.90%
761,PonziCoin,PONZI,"$71,034 ",$0.08 ,"861,099",$13 ,0.17%,-3.41%,28.31%
762,Argentum,ARG,"$70,612 ",$0.01 ,"8,277,388",$56 ,-5.71%,-24.55%,-4.26%
763,GlobalToken,GLT,"$69,238 ",$0.00 ,"25,007,400",$435 ,-1.59%,-19.19%,-10.01%
764,Marscoin,MARS,"$68,162 ",$0.00 ,"28,279,074",$3 ,0.14%,-10.58%,-0.93%
765,QuazarCoin,QCN,"$66,710 ",$0.01 ,"6,044,911",$178 ,-33.17%,-40.45%,-36.37%
766,Unrealcoin,URC,"$66,117 ",$0.01 ,"7,024,402",$0 ,0.00%,-3.54%,10.64%
767,Global Tour Coin,GTC,"$65,634 ",$0.00 ,"29,737,096",$99 ,0.25%,-3.40%,-10.78%
768,BumbaCoin,BUMBA,"$65,278 ",$0.00 ,"22,321,462",$3 ,2.68%,-17.38%,-2.65%
769,Halcyon,HAL,"$64,666 ",$0.01 ,"5,117,678",$15 ,0.18%,-6.37%,28.93%
770,Debitcoin,DBTC,"$63,774 ",$0.00 ,"17,999,390",$222 ,0.25%,18.61%,5.97%
771,Bitcurrency,BTCR,"$63,335 ",$0.00 ,"169,598,616 *",$0 ,0.27%,-45.38%,-27.75%
772,SecretCoin,SCRT,"$63,002 ",$0.01 ,"4,228,672 *",$0 ,?,?,15.70%
773,IslaCoin,ISL,"$62,503 ",$0.04 ,"1,513,704 *",$0 ,?,?,?
774,AgrolifeCoin,AGLC,"$62,497 ",$0.01 ,"6,741,879 *",$148 ,0.18%,29.82%,2.89%
775,ARbit,ARB,"$62,112 ",$0.01 ,"7,460,010",$96 ,30.32%,-13.24%,51.70%
776,MTMGaming,MTM,"$59,789 ",$0.02 ,"2,999,967 *",$1 ,3.02%,-19.25%,-55.72%
777,Kittehcoin,MEOW,"$59,752 ",$0.00 ,"23,905,669,976",$158 ,7.52%,22.99%,37.98%
778,Asiadigicoin,ADCN,"$59,154 ",$0.00 ,"24,931,054",$89 ,-10.81%,-0.11%,-7.28%
779,Rimbit,RBT,"$58,886 ",$0.00 ,"115,499,623 *",$247 ,-7.00%,-2.80%,-8.07%
780,BipCoin,BIP,"$58,565 ",$0.04 ,"1,627,261",$140 ,0.23%,22.94%,-19.31%
781,Quatloo,QTL,"$58,535 ",$0.01 ,"7,690,816",$13 ,0.18%,-8.33%,11.66%
782,ICOBID,ICOB,"$58,443 ",$0.00 ,"106,082,162 *",$286 ,-0.21%,-19.60%,2.86%
783,AllSafe,ASAFE2,"$57,653 ",$0.01 ,"8,030,000 *",$92 ,-3.30%,-1.05%,49.36%
784,VirtualCoin,VC,"$57,573 ",$0.01 ,"10,064,287",$0 ,?,?,-58.17%
785,Coinonat,CXT,"$56,726 ",$0.01 ,"8,623,200",$186 ,12.87%,14.82%,21.50%
786,Digital Rupees,DRS,"$56,371 ",$0.00 ,"510,802,961 *",$132 ,0.18%,-3.40%,108.03%
787,Independent M...,IMS,"$56,288 ",$0.01 ,"5,368,934",$53 ,0.18%,-3.37%,-17.20%
788,SixEleven,611,"$53,778 ",$0.13 ,"425,969",$12 ,0.25%,-6.05%,-15.92%
789,Revenu,REV,"$52,774 ",$0.04 ,"1,195,525",$42 ,0.34%,?,262.84%
790,Allion,ALL,"$51,564 ",$0.01 ,"6,199,359",$0 ,0.19%,0.86%,-0.88%
791,Eurocoin,EUC,"$51,127 ",$0.00 ,"12,138,228",$129 ,-26.31%,-22.96%,-34.09%
792,Philosopher S...,PHS,"$51,113 ",$0.02 ,"2,429,219 *",$0 ,?,?,-2.78%
793,BitCoal,COAL,"$50,745 ",$0.01 ,"4,500,000",$0 ,27.80%,50.89%,37.86%
794,Uro,URO,"$49,963 ",$0.04 ,"1,207,310",$143 ,0.25%,?,18.60%
795,CompuCoin,CPN,"$49,195 ",$0.00 ,"19,615,019",$1 ,0.24%,-13.89%,55.66%
796,Marijuanacoin,MAR,"$49,156 ",$0.04 ,"1,326,467",$196 ,0.39%,-18.87%,12.33%
797,HealthyWormCoin,WORM,"$48,366 ",$0.00 ,"109,565,540",$194 ,0.18%,-40.55%,-39.60%
798,FlavorCoin,FLVR,"$47,948 ",$0.00 ,"20,898,106 *",$0 ,?,?,?
799,Cannation,CNNC,"$47,486 ",$0.02 ,"2,476,893",$233 ,9.44%,-59.07%,-51.42%
800,WARP,WARP,"$47,352 ",$0.04 ,"1,095,224 *",$0 ,?,0.52%,?
801,Comet,CMT,"$46,108 ",$0.05 ,"872,830",$69 ,0.23%,7.10%,-32.68%
802,Braincoin,BRAIN,"$45,971 ",$0.00 ,"9,801,560 *",$36 ,0.25%,-8.77%,18.87%
803,GBCGoldCoin,GBC,"$45,379 ",$0.00 ,"11,361,817",$0 ,33.13%,0.70%,28.81%
804,Torcoin,TOR,"$45,330 ",$0.14 ,"316,179",$129 ,2.99%,-49.17%,-30.02%
805,Gold Pressed ...,GPL,"$44,976 ",$0.18 ,"243,310",$48 ,0.18%,-4.83%,13.85%
806,Pulse,PULSE,"$44,973 ",$0.00 ,"14,298,972",$5 ,0.18%,-7.61%,37.54%
807,BillaryCoin,BLRY,"$43,659 ",$0.00 ,"8,991,164",$36 ,0.18%,-20.06%,-15.07%
808,PLNcoin,PLNC,"$43,377 ",$0.00 ,"17,089,600",$1 ,0.18%,-11.13%,-47.75%
809,Kurrent,KURT,"$43,240 ",$0.00 ,"9,919,485",$3 ,0.17%,-23.13%,-31.11%
810,VapersCoin,VPRC,"$43,046 ",$0.00 ,"780,124,964",$1 ,0.48%,17.21%,23.18%
811,Ammo Rewards,AMMO,"$42,917 ",$0.00 ,"77,777,777 *",$12 ,0.25%,-25.69%,-8.70%
812,Vault Coin,VLTC,"$42,062 ",$0.00 ,"30,147,350",$316 ,0.14%,-8.71%,-65.07%
813,BeaverCoin,BVC,"$41,430 ",$0.01 ,"3,115,258",$10 ,0.18%,-17.18%,3.61%
814,ChanCoin,4CHN,"$41,097 ",$0.01 ,"6,677,071",$25 ,-9.20%,-36.43%,-24.49%
815,Hexx,HXX,"$40,742 ",$0.03 ,"1,455,454 *",$64 ,0.14%,-3.16%,-13.54%
816,Zayedcoin,ZYD,"$40,654 ",$0.01 ,"6,243,840",$13 ,0.18%,-1.74%,5.97%
817,G3N,G3N,"$40,614 ",$0.01 ,"7,561,891",$8 ,1.58%,-5.13%,?
818,CryptoEscudo,CESC,"$39,758 ",$0.00 ,"144,105,100",$49 ,0.25%,-16.87%,0.67%
819,SoonCoin,SOON,"$39,427 ",$0.00 ,"12,462,620 *",$3 ,-0.13%,-4.52%,17.24%
820,Metal Music Coin,MTLMC3,"$39,090 ",$0.00 ,"79,719,140",$270 ,0.18%,-3.84%,7.21%
821,PopularCoin,POP,"$39,088 ",$0.00 ,"3,372,875,244",$7 ,0.08%,4.32%,-8.14%
822,Tradecoin,TRADE,"$39,056 ",$0.01 ,"6,493,575",$397 ,-11.27%,4.39%,2.08%
823,Creatio,XCRE,"$38,070 ",$0.00 ,"20,520,514 *",$0 ,?,-0.02%,1.04%
824,Steps,STEPS,"$38,025 ",$0.00 ,"18,625,017 *",$3 ,0.18%,?,20.36%
825,Jewels,JWL,"$37,862 ",$0.00 ,"20,181,636 *",$30 ,0.18%,-3.40%,-8.27%
826,RonPaulCoin,RPC,"$37,557 ",$0.04 ,"882,570",$53 ,0.18%,-7.70%,-22.18%
827,GameBet Coin,GBT,"$37,544 ",$0.00 ,"21,262,780 *",$5 ,?,6.59%,?
828,Photon,PHO,"$37,099 ",$0.00 ,"19,738,086,767",$28 ,-0.02%,-2.86%,16.81%
829,BenjiRolls,BENJI,"$36,835 ",$0.00 ,"20,228,845",$4 ,0.25%,-6.41%,6.55%
830,Blackstar,BSTAR,"$36,586 ",$0.00 ,"630,795,971 *",$0 ,?,1.54%,-1.69%
831,Artex Coin,ATX,"$34,850 ",$0.00 ,"18,781,750",$32 ,0.18%,-7.19%,8.48%
832,MACRON,MCRN,"$33,395 ",$0.00 ,"401,421,401 *",$64 ,0.25%,-40.59%,-25.84%
833,ZetaMicron,ZMC,"$33,126 ",$0.00 ,"600,344,291 *",$17 ,0.17%,-3.41%,5.31%
834,DAPPSTER,DLISK,"$33,107 ",$0.00 ,"100,000,000 *",$1 ,0.25%,?,20.42%
835,Doubloon,BOAT,"$32,217 ",$0.00 ,"18,547,845",$227 ,0.18%,-1.73%,-33.46%
836,CrevaCoin,CREVA,"$31,730 ",$0.00 ,"36,390,750",$128 ,0.18%,-5.70%,-3.31%
837,BiosCrypto,BIOS,"$31,021 ",$0.00 ,"20,821,709 *",$230 ,0.18%,-15.87%,-26.89%
838,LeaCoin,LEA,"$30,933 ",$0.00 ,"300,640,290",$38 ,0.15%,11.31%,2.43%
839,Orlycoin,ORLY,"$30,332 ",$0.00 ,"36,646,779",$4 ,0.25%,-18.57%,-2.42%
840,Beatcoin,XBTS,"$29,616 ",$0.02 ,"1,524,686",$16 ,0.07%,60.39%,43.26%
841,JobsCoin,JOBS,"$29,250 ",$0.00 ,"106,019,270",$43 ,0.25%,-31.00%,-33.10%
842,Luna Coin,LUNA,"$27,975 ",$0.02 ,"1,559,034",$78 ,1.18%,-7.40%,1.27%
843,Ride My Car,RIDE,"$27,942 ",$0.00 ,"101,276,976 *",$14 ,0.18%,-12.49%,-0.04%
844,TAGRcoin,TAGR,"$27,767 ",$0.00 ,"38,669,634 *",$0 ,?,-3.28%,-2.17%
845,SongCoin,SONG,"$27,663 ",$0.00 ,"32,565,300",$236 ,-4.44%,6.22%,15.30%
846,Virtacoin,VTA,"$27,562 ",$0.00 ,"5,201,310,113",$1 ,0.20%,17.38%,25.58%
847,Iconic,ICON,"$27,448 ",$0.05 ,"592,894 *",$63 ,0.18%,-3.97%,-3.02%
848,Hacker Gold,HKG,"$26,693 ",$0.00 ,"16,110,893 *",$0 ,?,-3.32%,-17.29%
849,Printerium,PRX,"$26,532 ",$0.00 ,"11,821,728",$0 ,?,?,-8.13%
850,Cthulhu Offer...,OFF,"$26,383 ",$0.01 ,"2,622,213",$0 ,?,?,?
851,Destiny,DES,"$25,691 ",$0.02 ,"1,600,000",$3 ,?,-3.07%,?
852,Solarflarecoin,SFC,"$23,092 ",$0.00 ,"14,083,450",$293 ,0.12%,-27.19%,13.48%
853,AnarchistsPrime,ACP,"$22,795 ",$0.01 ,"4,394,874",$46 ,-0.42%,-7.34%,0.34%
854,BlazeCoin,BLZ,"$22,688 ",$0.00 ,"608,557,394",$20 ,-1.90%,-5.83%,5.55%
855,KingN Coin,KNC,"$22,170 ",$11.05 ,"2,007 *",$93 ,0.18%,27.63%,-3.98%
856,SocialCoin,SOCC,"$21,855 ",$0.02 ,"1,384,879",$13 ,0.25%,-3.74%,17.29%
857,CRTCoin,CRT,"$20,995 ",$0.26 ,"79,270",$209 ,0.25%,-3.40%,20.64%
858,EGO,EGO,"$20,493 ",$0.00 ,"60,000,001 *",$0 ,?,?,5.49%
859,JIO Token,JIO,"$20,005 ",$0.01 ,"1,908,128 *",$50 ,0.18%,7.96%,68.06%
860,WalletBuilder...,WBC,"$19,184 ",$1.03 ,"18,692 *",$215 ,0.18%,-7.88%,-44.75%
861,ImpulseCoin,IMPS,"$18,991 ",$0.00 ,"20,245,510",$12 ,-5.38%,?,13.37%
862,PosEx,PEX,"$18,545 ",$0.01 ,"2,453,240",$8 ,0.25%,-2.67%,16.38%
863,VIP Tokens,VIP,"$18,419 ",$0.00 ,"83,450,403 *",$74 ,0.18%,-35.60%,-41.13%
864,Antilitecoin,ALTC,"$18,319 ",$0.00 ,"31,512,613",$249 ,0.18%,5.44%,-43.79%
865,Impact,IMX,"$18,243 ",$0.00 ,"109,508,882",$77 ,0.25%,-27.10%,-27.15%
866,High Voltage,HVCO,"$18,138 ",$0.01 ,"1,494,171 *",$3 ,0.18%,?,?
867,Cashcoin,CASH,"$18,044 ",$0.00 ,"27,251,500",$82 ,0.25%,-10.81%,-3.84%
868,DPAY,DPAY,"$17,508 ",$0.00 ,"79,541,001",$0 ,?,-3.66%,-31.37%
869,1CRedit,1CR,"$17,112 ",$0.19 ,"88,213",$?,?,?,?
870,Wexcoin,WEX,"$17,107 ",$0.07 ,"253,913 *",$58 ,0.25%,-9.89%,-3.37%
871,Litecred,LTCR,"$16,940 ",$0.00 ,"30,227,750",$57 ,0.25%,-21.72%,-20.85%
872,FuzzBalls,FUZZ,"$16,790 ",$0.00 ,"4,829,945",$82 ,0.18%,22.25%,-20.06%
873,LetItRide,LIR,"$15,929 ",$0.00 ,"36,085,684 *",$2 ,0.17%,-3.41%,9.24%
874,Frazcoin,FRAZ,"$15,693 ",$0.00 ,"8,120,322",$50 ,0.25%,-9.83%,-31.82%
875,Slevin,SLEVIN,"$15,450 ",$0.00 ,"70,000,000 *",$157 ,0.18%,-3.41%,-6.10%
876,RSGPcoin,RSGP,"$15,314 ",$8.87 ,"1,726 *",$0 ,?,-2.92%,-22.14%
877,BioBar,BIOB,"$15,054 ",$0.02 ,"885,756 *",$88 ,0.25%,-5.25%,?
878,iBank,IBANK,"$14,733 ",$0.00 ,"4,526,324",$0 ,?,?,42.64%
879,Project-X,NANOX,"$14,691 ","$187,710 ",0.078264 *,$0 ,?,1.67%,4.97%
880,Zonecoin,ZNE,"$14,427 ",$0.01 ,"2,581,970",$0 ,?,-3.15%,?
881,BitTokens,BXT,"$14,317 ",$0.03 ,"558,000",$39 ,0.18%,-92.51%,-91.72%
882,Speedcash,SCS,"$14,202 ",$0.05 ,"261,831",$9 ,0.25%,-1.31%,-3.15%
883,Xonecoin,XOC,"$13,928 ",$0.03 ,"420,000 *",$3 ,0.18%,-2.76%,?
884,Concoin,CONX,"$13,881 ",$0.02 ,"744,266",$20 ,0.25%,-18.58%,-15.22%
885,OsmiumCoin,OS76,"$13,763 ",$0.02 ,"894,026",$1 ,0.18%,-14.45%,-9.33%
886,Dollar Online,DOLLAR,"$12,478 ",$0.02 ,"753,776",$3 ,0.18%,-6.52%,-16.95%
887,MiloCoin,MILO,"$11,908 ",$0.00 ,"10,789,954",$252 ,0.18%,-72.60%,-62.88%
888,Magnum,MGM,"$11,444 ",$0.00 ,"3,840,806",$24 ,0.17%,-6.54%,10.42%
889,LiteBitcoin,LBTC,"$11,101 ",$0.00 ,"3,188,280",$370 ,-4.69%,71.61%,39.06%
890,Save and Gain,SANDG,"$11,003 ",$0.00 ,"3,064,800",$0 ,?,-3.31%,-21.50%
891,BnrtxCoin,BNX,"$10,346 ",$0.00 ,"24,227,001",$25 ,0.13%,-8.74%,-9.43%
892,CCMiner,CCM100,"$9,790 ",$0.00 ,"3,360,417 *",$2 ,3.07%,18.00%,-15.14%
893,Shilling,SH,"$9,735 ",$0.00 ,"4,334,350 *",$73 ,0.17%,-49.75%,-51.52%
894,SydPak,SDP,"$9,482 ",$0.06 ,"159,406 *",$2 ,0.17%,1.09%,18.38%
895,GeertCoin,GEERT,"$7,650 ",$0.00 ,"5,091,200",$0 ,?,1.17%,-28.20%
896,Bitvolt,VOLT,"$7,505 ",$0.00 ,"15,112,554 *",$37 ,0.18%,?,1.97%
897,Elysium,ELS,"$7,293 ",$0.00 ,"4,005,012",$61 ,65.30%,59.38%,-36.14%
898,Rawcoin,XRC,"$6,617 ",$0.01 ,"704,882",$127 ,0.18%,-1.24%,-13.86%
899,Selfiecoin,SLFI,"$6,063 ",$0.00 ,"107,829,281",$0 ,?,?,22.93%
900,Enigma,XNG,"$6,036 ",$0.36 ,"16,627",$71 ,0.18%,-14.12%,40.79%
901,NodeCoin,NODC,"$5,927 ",$0.00 ,"1,678,439",$11 ,0.25%,14.51%,?
902,P7Coin,P7C,"$5,830 ",$0.00 ,"35,220,238",$4 ,0.25%,-27.55%,-25.28%
903,BurstOcean,OCEAN,"$5,783 ",$0.03 ,"211,827 *",$?,?,?,12.25%
904,Lex4All,LEX,"$3,642 ",$0.00 ,"1,000,000 *",$0 ,3.02%,88.56%,49.02%
905,Sojourn,SOJ,"$3,320 ",$0.01 ,"485,214",$282 ,0.25%,-21.90%,-22.68%
906,Californium,CF,"$3,225 ",$0.03 ,"111,110",$16 ,0.18%,-7.26%,39.63%
907,BTCDragon,DRAGON,"$3,218 ",$0.01 ,"403,189 *",$?,?,?,?
908,PizzaCoin,PIZZA,"$3,164 ",$0.00 ,"1,377,917",$0 ,?,?,17.87%
909,BBQCoin,BQC,"$2,923 ",$0.00 ,"50,765,854",$3 ,0.13%,0.80%,-37.75%
910,Powercoin,PWR,"$2,758 ",$0.00 ,"49,983,870",$16 ,0.25%,?,20.65%
911,MantraCoin,MNC,"$1,283 ",$0.00 ,"4,650,380 *",$17 ,0.25%,?,-41.06%
912,MikeTheMug,MUG,"$1,192 ",$0.00 ,"1,000,000 *",$1 ,3.07%,7.28%,-13.21%
913,Future Digita...,FDC,"$1,063 ",$0.00 ,"2,753,201",$17 ,0.18%,?,-57.40%
914,Ulatech,ULA,$842 ,$0.01 ,"96,601",$105 ,0.25%,-7.27%,-76.44%
915,Environ,ENV,$745 ,$0.00 ,"132,656,584 *",$9 ,-0.01%,-3.27%,-40.57%
916,Digital Credits,DGCS,$643 ,$0.00 ,"5,826,388",$25 ,0.18%,-35.60%,-19.57%
917,Abncoin,ABN,$529 ,$0.01 ,"67,700",$65 ,-0.93%,-19.11%,-33.38%
918,Xenixcoin,XEN,$106 ,$0.01 ,"10,100",$?,?,?,?
919,CaliphCoin,CALC,$77 ,$0.00 ,"87,140",$24 ,0.18%,-13.64%,-16.65%
920,DynamicCoin,DMC,$?,$1.00 ,?,"$1,638,020 ",0.00%,0.00%,0.00%
921,Aidos Kuneen,ADK,$?,$24.17 ,? *,"$1,560,900 ",0.25%,?,82.17%
922,InfChain,INF,$?,$0.01 ,?,"$886,392 ",0.00%,-6.07%,-0.49%
923,FLiK,FLIK,$?,$0.17 ,? *,"$709,461 ",3.47%,14.62%,271.78%
924,Golos Gold,GBG,$?,$0.14 ,? *,"$680,132 ",-8.12%,21.25%,68.49%
925,Kolion,KLN,$?,$1.74 ,?,"$403,286 ",0.09%,-10.16%,10.84%
926,Tezos (Pre-La...,XTZ,$?,$2.62 ,?,"$389,308 ",-0.55%,5.10%,10.56%
927,Fargocoin,FRGC,$?,$6.76 ,?,"$349,176 ",0.02%,-15.20%,-18.88%
928,Minex,MINEX,$?,$0.29 ,? *,"$302,656 ",92.03%,168.06%,982.60%
929,Bastonet,BSN,$?,$0.01 ,? *,"$246,172 ",-7.07%,-57.19%,?
930,Yocoin,YOC,$?,$0.05 ,? *,"$174,912 ",-28.86%,-3.80%,1952.58%
931,Achain,ACT,$?,$0.07 ,? *,"$143,578 ",8.83%,9.16%,?
932,Cryptonex,CNX,$?,$2.37 ,?,"$134,707 ",28.30%,20.87%,?
933,eBoost,EBST,$?,$0.13 ,? *,"$118,089 ",5.40%,-0.79%,-7.88%
934,MSD,MSD,$?,$0.02 ,? *,"$117,603 ",2.19%,-11.50%,-37.13%
935,Infinity Econ...,XIN,$?,$0.02 ,? *,"$101,445 ",0.67%,-0.67%,-4.70%
936,bitqy,BQ,$?,$0.03 ,? *,"$90,444 ",9.05%,-19.24%,22.68%
937,YOYOW,YOYOW,$?,$0.03 ,? *,"$89,904 ",-1.24%,1.78%,-11.37%
938,DeusCoin,DEUS,$?,$0.41 ,?,"$78,594 ",-7.32%,-15.00%,-20.47%
939,ethereumcash,ECASH,$?,$0.04 ,? *,"$75,450 ",8.03%,-26.52%,?
940,Aureus,AURS,$?,$2.92 ,? *,"$66,941 ",1.19%,-1.49%,4.17%
941,Ormeus Coin,ORME,$?,$0.51 ,? *,"$65,849 ",-4.26%,-0.69%,-26.49%
942,Gokucoin,GOKU,$?,$0.02 ,?,"$61,618 ",17.82%,47.73%,2.84%
943,Sphre AIR,XID,$?,$0.27 ,? *,"$52,531 ",0.06%,-6.34%,11.90%
944,Storjcoin X,SJCX,$?,$0.47 ,? *,"$47,729 ",0.33%,-5.28%,-7.41%
945,Zeusshield,ZSC,$?,$0.03 ,? *,"$44,912 ",0.15%,-4.10%,?
946,TerraNova,TER,$?,$5.34 ,?,"$39,961 ",-2.84%,-13.59%,-68.99%
947,ClubCoin,CLUB,$?,$0.44 ,? *,"$36,274 ",0.25%,-4.71%,4.68%
948,Bitcloud,BTDX,$?,$0.51 ,?,"$34,830 ",-12.94%,-10.56%,74.06%
949,UG Token,UGT,$?,$0.36 ,? *,"$34,050 ",0.15%,8.95%,20.24%
950,Senderon,SDRN,$?,$0.01 ,? *,"$31,765 ",1.57%,10.24%,?
951,Crystal Clear,CCT,$?,$1.18 ,? *,"$30,353 ",5.56%,-9.90%,?
952,Cobinhood,COB,$?,$0.06 ,? *,"$28,140 ",0.82%,-7.49%,-5.47%
953,TechShares,THS,$?,$0.58 ,? *,"$28,107 ",0.25%,0.41%,5.31%
954,GulfCoin,MGC,$?,$0.00 ,?,"$20,236 ",9.53%,-5.98%,9.14%
